site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Ryan Monn,144929,1020,241,-17,44,0,0,0,0,0,0,0,30,32,10,20.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Elias Luukkonen,106059,1012,242,-16,45,0,0,0,0,0,0,1,23,39,9,19.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,G.T. Hancock,49885,1027,243,-15,T46,0,0,0,0,0,0,0,29,31,12,17.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Noah Feil,242013,1003,243,-15,T46,0,0,0,0,0,0,0,26,36,10,16.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Oiva Päivänsalo,157441,1010,244,-14,T48,0,0,0,0,0,0,1,27,32,12,20.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Zach Arlinghaus,65266,1023,244,-14,T48,0,0,0,0,0,0,0,25,39,8,17.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Calvin Lonnquist,145206,1014,246,-12,50,0,0,0,0,0,0,0,27,34,11,16.0,1.0,4,72
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Bo McLaughlin,87143,1016,182,-13,T51,0,0,0,0,0,0,0,23,21,10,13.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Fredy Meza,100497,1017,182,-13,T51,0,0,0,0,0,0,1,21,23,9,17.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Luke Samson,59419,1017,182,-13,T51,0,0,0,0,0,0,0,18,31,5,13.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Sam DiCarlo,115742,1005,182,-13,T51,0,0,0,0,0,0,0,18,31,5,13.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Braeden Sides,129963,1026,183,-12,T55,0,0,0,0,0,0,0,22,24,8,14.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Chris Clemons,50401,1013,183,-12,T55,0,0,0,0,0,0,0,21,24,9,12.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Austen Bates,130724,1024,184,-11,T57,0,0,0,0,0,0,0,19,28,7,12.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Dylan Capaccioli,122655,1018,184,-11,T57,0,0,0,0,0,0,0,21,24,9,12.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Harper Thompson,60259,1026,184,-11,T57,0,0,0,0,0,0,0,22,23,9,13.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,J.J. Campbell,170839,1006,184,-11,T57,0,0,0,0,0,0,0,24,17,13,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Raven Newsom,88212,1031,184,-11,T57,0,0,0,0,0,0,0,22,22,10,12.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Albert Tamm,76669,1020,185,-10,T62,0,0,0,0,0,0,1,19,25,9,15.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Ty Love,89959,1024,185,-10,T62,0,0,0,0,0,0,0,20,25,9,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Cole Redalen,79748,1036,186,-9,T64,0,0,0,0,0,0,0,25,18,11,14.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Kyle Krieckhaus,154511,1019,186,-9,T64,0,0,0,0,0,0,0,23,21,10,13.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Levi Stout,118179,1020,186,-9,T64,0,0,0,0,0,0,0,20,25,9,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Connor O'Reilly,99648,1007,187,-8,T67,0,0,0,0,0,0,0,17,28,9,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Gavin Phillips,119504,1018,187,-8,T67,0,0,0,0,0,0,0,20,23,11,9.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,James Conrad,17295,1012,187,-8,T67,0,0,0,0,0,0,0,22,21,11,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Maxime Tanghe,8399,1002,187,-8,T67,0,0,0,0,0,0,0,22,21,11,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Aaron Gossage,35449,1039,188,-7,T71,0,0,0,0,0,0,0,23,19,12,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Alden Harris,98091,1023,188,-7,T71,0,0,0,0,0,0,0,20,22,12,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Colton Lawless,146679,1001,188,-7,T71,0,0,0,0,0,0,0,23,20,11,12.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Elijah Rider Brandt,143853,1006,188,-7,T71,0,0,0,0,0,0,0,17,28,9,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Elijah Bickel,94844,1022,190,-5,T75,0,0,0,0,0,0,1,17,25,11,11.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Logan Plake,76846,1008,190,-5,T75,0,0,0,0,0,0,0,18,25,11,7.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Dallas Garber,138089,1019,191,-4,T77,0,0,0,0,0,0,1,15,26,12,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Emerson Keith,47472,1031,191,-4,T77,0,0,0,0,0,0,0,17,27,10,7.0,1.0,4,54
