site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Ezra Robinson,50671,1038,266,4,T48,0,0,0,0,0,0,0,26,23,23,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Frank Smith,99092,1014,266,4,T48,0,0,0,0,0,0,0,16,40,16,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Harper Thompson,60259,1025,266,4,T48,0,0,0,0,0,0,0,17,38,17,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Luke Humphries,69424,1013,266,4,T48,0,0,0,0,0,0,0,22,30,20,2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Matthew Alexander,138103,1005,266,4,T48,0,0,0,0,0,0,0,17,36,19,-2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Payton Mergen,239942,1000,266,4,T48,0,0,0,0,0,0,0,24,27,21,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Zach Arlinghaus,65266,1022,266,4,T48,0,0,0,0,0,0,0,18,36,18,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jaden Rye,153363,1030,267,5,T56,0,0,0,0,0,0,0,23,29,20,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Joseph Anderson,122356,1031,267,5,T56,0,0,0,0,0,0,0,20,32,20,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Levi Stout,118179,1020,267,5,T56,0,0,0,0,0,0,0,17,36,19,-2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Aidan Scott,99246,1025,268,6,T59,0,0,0,0,0,0,0,22,28,22,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Anthony Anselmo,56579,1043,268,6,T59,0,0,0,0,0,0,0,21,29,22,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gillis MacDougall,124607,1007,268,6,T59,0,0,0,0,0,0,0,16,39,17,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Ryan Monn,144929,1019,268,6,T59,0,0,0,0,0,0,0,19,35,18,1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Bo McLaughlin,87143,1018,269,7,T63,0,0,0,0,0,0,0,15,39,18,-3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Ezra Aderhold,121715,1023,269,7,T63,0,0,0,0,0,0,0,20,30,22,-2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gavin King,134643,1002,269,7,T63,0,0,0,0,0,0,0,16,40,16,0.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gavin Phillips,119504,1017,269,7,T63,0,0,0,0,0,0,0,18,35,19,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,James Conrad,17295,1018,269,7,T63,0,0,0,0,0,0,0,17,35,20,-3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Kyle Klein,85132,1038,270,8,T68,0,0,0,0,0,0,0,23,27,22,1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Lucas Oberholtzer Hess,90439,1019,270,8,T68,0,0,0,0,0,0,0,24,23,25,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Axel Olson,120743,1022,271,9,T70,0,0,0,0,0,0,0,18,33,21,-3.0,1.0,4,72
